id_user,variant,continent,booked_previously,device,new_active_listing,new_booked_listing,new_cancelled_listing
10498,treatment,africa,1,ios,0,0,0
15428,control,north_america,1,android,1,1,0
20505,treatment,africa,1,ios,0,0,0
3423,control,north_america,1,ios,1,1,0
12420,control,asia,1,android,0,0,0
17446,control,europe,1,android,0,0,0
3437,control,north_america,1,android,1,0,0
1463,control,europe,1,ios,0,0,0
12686,control,europe,1,android,1,0,0
17354,control,asia,1,android,1,1,0
4003,treatment,north_america,1,android,0,0,0
19943,treatment,europe,1,android,0,0,0
287,control,north_america,1,ios,0,0,0
12521,treatment,europe,1,android,1,0,0
211,control,north_america,1,ios,0,0,0
15061,control,australia,1,ios,0,0,0
20054,control,south_america,1,android,0,0,0
8514,treatment,north_america,1,android,0,0,0
5836,control,north_america,1,ios,0,0,0
9446,treatment,north_america,1,ios,0,0,0
3867,control,asia,1,android,1,1,0
19455,control,north_america,1,android,0,0,0
14856,control,europe,1,web,1,0,0
20852,control,australia,1,ios,1,1,0
1268,control,north_america,1,ios,0,0,0
18806,control,africa,1,web,0,0,0
1221,treatment,north_america,1,ios,1,1,0
9006,control,north_america,1,ios,1,1,0
2750,control,europe,1,android,0,0,0
1109,control,australia,1,android,0,0,0
18910,treatment,europe,1,android,0,0,0
191,control,south_america,1,android,1,0,0
6449,treatment,australia,1,ios,0,0,0
3910,treatment,asia,1,android,0,0,0
11234,treatment,australia,1,android,1,0,0
8599,treatment,africa,1,android,1,1,0
5724,treatment,europe,1,ios,0,0,0
10364,control,europe,1,android,0,0,0
1603,treatment,south_america,1,android,1,0,0
10075,treatment,north_america,1,ios,1,1,0
13147,control,europe,1,ios,0,0,0
2528,treatment,north_america,1,ios,0,0,0
10342,control,north_america,1,android,1,0,0
16793,control,north_america,1,ios,1,1,0
20082,treatment,africa,1,android,0,0,0
4510,control,europe,1,ios,0,0,0
364,control,north_america,1,web,1,0,0
5636,treatment,north_america,1,web,0,0,0
17038,control,asia,1,android,1,0,0
6580,treatment,africa,1,android,1,0,0
10541,control,north_america,1,web,0,0,0
4054,treatment,south_america,1,web,0,0,0
8702,treatment,asia,1,android,0,0,0
6831,control,north_america,1,ios,1,0,0
11899,treatment,asia,1,android,0,0,0
8891,control,north_america,1,ios,1,1,0
8598,control,north_america,1,android,1,1,0
15774,control,africa,1,android,1,0,0
11003,control,australia,1,android,0,0,0
9720,treatment,europe,1,android,0,0,0
9495,control,north_america,1,android,0,0,0
14500,control,south_america,1,android,0,0,0
4379,control,north_america,1,ios,1,1,0
10226,control,africa,1,web,0,0,0
15612,treatment,africa,1,android,0,0,0
11789,treatment,north_america,1,android,0,0,0
3161,control,north_america,1,ios,0,0,0
7533,treatment,europe,1,android,0,0,0
7820,treatment,north_america,1,android,0,0,0
2456,control,north_america,1,android,0,0,0
10074,treatment,south_america,1,android,1,1,0
6388,control,north_america,1,ios,0,0,0
3592,control,europe,1,ios,1,1,0
19846,control,south_america,1,ios,0,0,0
15382,control,europe,1,ios,0,0,0
10044,treatment,north_america,1,ios,0,0,0
16144,treatment,africa,1,android,1,0,0
17334,treatment,africa,1,ios,1,1,0
1065,treatment,europe,1,android,0,0,0
12339,treatment,north_america,1,ios,0,0,0
11938,treatment,north_america,1,android,1,0,0
1412,treatment,north_america,1,ios,1,1,0
6851,treatment,north_america,1,ios,1,0,0
12791,treatment,north_america,1,android,0,0,0
2239,treatment,europe,1,android,1,0,0
10633,control,north_america,1,android,1,0,0
4697,control,north_america,1,ios,0,0,0
3562,treatment,north_america,1,android,1,1,0
1238,control,south_america,1,android,0,0,0
18863,control,north_america,1,ios,0,0,0
3325,treatment,north_america,1,ios,0,0,0
2109,treatment,south_america,1,android,0,0,0
20011,control,north_america,1,ios,1,1,0
9055,control,north_america,1,ios,1,0,0
13,treatment,north_america,1,android,0,0,0
17365,control,south_america,1,android,0,0,0
11633,control,north_america,1,android,1,1,0
783,control,asia,1,android,1,1,0
8615,control,north_america,1,android,1,0,0
1518,treatment,europe,1,ios,0,0,0
18522,control,south_america,1,web,1,0,0
2890,treatment,europe,1,android,1,0,0
16569,treatment,south_america,1,android,0,0,0
15007,treatment,north_america,1,ios,0,0,0
3137,treatment,europe,1,ios,0,0,0
15395,treatment,europe,1,android,1,0,0
5654,control,south_america,1,android,1,1,0
3663,treatment,australia,1,ios,1,1,0
3636,treatment,north_america,1,android,0,0,0
3152,control,north_america,1,ios,0,0,0
8312,treatment,north_america,1,ios,1,0,0
11560,treatment,europe,1,android,0,0,0
20196,control,north_america,1,ios,0,0,0
20205,control,north_america,1,ios,0,0,0
2327,treatment,north_america,1,android,0,0,0
8871,treatment,north_america,1,android,0,0,0
4194,control,asia,1,android,1,0,0
1076,control,north_america,1,ios,1,1,0
16620,control,north_america,1,ios,1,1,0
19918,treatment,europe,1,ios,1,1,0
9678,treatment,north_america,1,android,0,0,0
3384,treatment,asia,1,android,1,1,0
16273,control,europe,1,android,0,0,0
4119,control,europe,1,android,0,0,0
9510,control,south_america,1,android,0,0,0
6102,control,north_america,1,ios,1,1,0
6154,control,asia,1,android,0,0,0
9324,control,africa,1,android,0,0,0
7396,control,north_america,1,ios,1,0,0
6697,treatment,north_america,1,android,0,0,0
6406,control,south_america,1,web,0,0,0
4403,control,north_america,1,ios,0,0,0
19101,treatment,europe,1,android,1,1,0
5531,treatment,europe,1,android,0,0,0
15350,treatment,north_america,1,ios,1,1,0
14824,treatment,north_america,1,ios,0,0,0
20771,treatment,north_america,1,ios,0,0,0
8395,control,north_america,1,ios,1,0,0
8406,treatment,south_america,1,android,1,1,0
11387,control,north_america,1,ios,0,0,0
16317,control,north_america,1,ios,0,0,0
1650,control,north_america,1,ios,0,0,0
7960,treatment,europe,1,android,0,0,0
13087,treatment,south_america,1,android,0,0,0
15124,control,north_america,1,android,0,0,0
11934,control,north_america,1,web,0,0,0
9366,treatment,south_america,1,android,1,1,0
18453,treatment,north_america,1,ios,0,0,0
12772,control,europe,1,ios,0,0,0
4775,control,north_america,1,android,0,0,0
9175,control,europe,1,android,0,0,0
1798,control,north_america,1,android,1,0,0
11541,treatment,north_america,1,web,0,0,0
402,control,europe,1,android,0,0,0
19605,control,europe,1,ios,0,0,0
18101,control,africa,1,android,0,0,0
11626,control,europe,1,ios,0,0,0
13792,treatment,europe,1,android,1,0,0
14511,control,europe,1,web,0,0,0
6593,control,africa,1,android,0,0,0
5320,control,africa,1,web,0,0,0
1374,treatment,europe,1,android,0,0,0
1932,control,europe,1,web,0,0,0
3017,treatment,south_america,1,web,0,0,0
14274,treatment,north_america,1,ios,0,0,0
17916,control,europe,1,ios,1,1,0
19310,treatment,europe,1,android,0,0,0
4539,control,north_america,1,web,0,0,0
13914,control,north_america,1,ios,0,0,0
971,control,north_america,1,ios,0,0,0
15695,control,north_america,1,web,1,0,0
13161,treatment,north_america,1,ios,1,0,0
4674,control,north_america,1,ios,0,0,0
4130,treatment,north_america,1,ios,0,0,0
8414,treatment,north_america,1,ios,0,0,0
937,control,north_america,1,ios,1,0,0
5984,control,north_america,1,android,1,1,0
8957,control,north_america,1,android,0,0,0
14053,treatment,north_america,1,ios,0,0,0
8005,treatment,europe,1,android,1,1,0
4302,control,europe,1,android,0,0,0
2182,treatment,north_america,1,ios,1,0,0
18698,treatment,north_america,1,ios,0,0,0
8446,control,north_america,1,ios,1,0,0
9805,control,north_america,1,android,1,1,0
12820,treatment,north_america,1,android,1,1,0
7216,treatment,south_america,1,android,1,1,0
16918,control,north_america,1,web,1,1,0
4085,treatment,africa,1,web,1,1,0
18672,control,north_america,1,ios,0,0,0
9355,control,africa,1,web,0,0,0
7751,control,north_america,1,android,0,0,0
8582,control,north_america,1,ios,1,1,0
20177,treatment,north_america,1,web,1,1,0
15819,control,europe,1,android,1,0,0
11034,treatment,australia,1,web,1,1,0
8995,treatment,africa,1,android,1,0,0
3984,treatment,europe,1,ios,0,0,0
7114,treatment,south_america,1,android,0,0,0
627,control,asia,1,android,1,0,0
16097,treatment,europe,1,android,1,1,1
19051,treatment,north_america,1,ios,0,0,0
11525,control,europe,1,android,0,0,0
19722,treatment,europe,1,ios,0,0,0
16653,control,europe,1,android,1,0,0
4327,control,africa,1,android,0,0,0
4037,control,north_america,1,ios,0,0,0
7839,treatment,south_america,1,android,1,1,0
14070,treatment,africa,1,android,0,0,0
14812,control,north_america,1,web,0,0,0
18492,treatment,europe,1,android,0,0,0
6822,treatment,europe,1,android,0,0,0
1679,treatment,north_america,1,android,0,0,0
7131,treatment,north_america,1,android,1,0,0
19073,control,south_america,1,android,0,0,0
12661,control,africa,1,ios,0,0,0
16497,control,north_america,1,android,0,0,0
14349,treatment,africa,1,android,1,0,0
18331,treatment,south_america,1,android,0,0,0
19219,control,africa,1,android,1,0,0
1119,control,europe,1,ios,0,0,0
8259,treatment,north_america,1,ios,1,1,0
19421,control,north_america,1,web,1,0,0
13574,treatment,australia,1,android,0,0,0
14227,control,north_america,1,web,0,0,0
18420,control,europe,1,android,1,0,0
4855,treatment,europe,1,android,0,0,0
1560,control,europe,1,android,0,0,0
1853,treatment,north_america,1,android,0,0,0
6084,control,africa,1,android,1,0,0
19068,control,australia,1,ios,0,0,0
661,control,north_america,1,android,0,0,0
2171,treatment,north_america,1,ios,1,1,0
14896,control,north_america,1,ios,0,0,0
18823,treatment,north_america,1,ios,0,0,0
1351,control,africa,1,web,0,0,0
6736,treatment,south_america,1,android,0,0,0
6701,control,europe,1,ios,1,0,0
12389,treatment,australia,1,ios,0,0,0
7707,treatment,africa,1,web,0,0,0
3802,control,north_america,1,ios,1,0,0
4998,treatment,north_america,1,ios,1,0,0
18190,control,africa,1,android,1,0,0
3858,treatment,north_america,1,ios,0,0,0
18766,control,africa,1,android,0,0,0
7950,control,africa,1,android,0,0,0
15908,control,north_america,1,web,1,0,0
325,control,north_america,1,android,0,0,0
7951,control,north_america,1,android,0,0,0
19110,control,north_america,1,ios,0,0,0
1300,control,north_america,1,ios,0,0,0
7687,control,europe,1,android,1,0,0
19930,treatment,europe,1,ios,1,1,0
3974,treatment,north_america,1,android,1,1,0
1517,treatment,south_america,1,android,0,0,0
1255,control,europe,1,android,0,0,0
16655,control,europe,1,android,0,0,0
12368,control,north_america,1,ios,0,0,0
10213,control,north_america,1,ios,1,0,0
573,control,north_america,1,ios,1,0,0
9611,control,north_america,1,ios,1,0,0
382,treatment,north_america,1,ios,1,1,0
7400,treatment,north_america,1,android,0,0,0
9867,treatment,africa,1,android,0,0,0
18454,control,north_america,1,android,1,1,1
2243,control,north_america,1,android,0,0,0
12329,control,south_america,1,android,0,0,0
13115,treatment,north_america,1,ios,0,0,0
18944,treatment,north_america,1,ios,0,0,0
5500,treatment,asia,1,android,0,0,0
4461,treatment,europe,1,android,0,0,0
13951,control,africa,1,android,0,0,0
5550,control,north_america,1,ios,1,0,0
13510,control,europe,1,android,0,0,0
7445,treatment,north_america,1,android,1,1,0
18203,control,north_america,1,ios,1,0,0
18583,control,north_america,1,android,0,0,0
16781,treatment,north_america,1,ios,1,0,0
19192,control,north_america,1,ios,0,0,0
19118,control,europe,1,android,1,1,0
20212,treatment,north_america,1,ios,0,0,0
12385,control,europe,1,android,1,0,0
16285,control,north_america,1,android,0,0,0
11472,control,europe,1,ios,0,0,0
7673,control,europe,1,android,0,0,0
3684,control,north_america,1,ios,0,0,0
1708,treatment,north_america,1,web,0,0,0
17889,control,europe,1,ios,0,0,0
13722,control,europe,1,android,1,0,0
19687,treatment,north_america,1,android,0,0,0
2030,treatment,europe,1,android,0,0,0
770,treatment,north_america,1,android,1,0,0
9595,treatment,africa,1,android,0,0,0
7773,control,asia,1,android,1,0,0
6952,treatment,north_america,1,android,0,0,0
13717,control,north_america,1,ios,1,1,0
9442,treatment,europe,1,android,0,0,0
2704,treatment,north_america,1,web,0,0,0
18465,control,europe,1,android,1,0,0
2471,treatment,europe,1,android,0,0,0
7146,treatment,north_america,1,web,1,0,0
2573,control,north_america,1,web,0,0,0
10832,treatment,europe,1,android,0,0,0
4538,control,north_america,1,android,0,0,0
12834,control,europe,1,ios,1,0,0
12825,control,north_america,1,ios,0,0,0
8831,treatment,europe,1,android,0,0,0
15089,treatment,north_america,1,android,1,1,0
10993,treatment,africa,1,android,0,0,0
9103,treatment,north_america,1,ios,0,0,0
5701,control,north_america,1,ios,1,0,0
18274,treatment,north_america,1,android,0,0,0
5697,treatment,australia,1,android,0,0,0
12109,treatment,europe,1,ios,0,0,0
7102,control,europe,1,android,1,0,0
4280,treatment,north_america,1,ios,0,0,0
12560,treatment,north_america,1,ios,1,0,0
19053,treatment,north_america,1,ios,0,0,0
9647,treatment,north_america,1,ios,0,0,0
4651,treatment,north_america,1,android,1,0,0
15120,treatment,north_america,1,ios,0,0,0
5518,control,europe,1,web,0,0,0
2339,control,north_america,1,ios,0,0,0
20518,treatment,africa,1,android,0,0,0
2706,treatment,north_america,1,ios,1,0,0
13827,treatment,europe,1,android,1,0,0
13843,treatment,australia,1,ios,0,0,0
14469,treatment,europe,1,android,1,1,0
9077,treatment,europe,1,ios,0,0,0
9286,treatment,europe,1,android,0,0,0
4470,treatment,north_america,1,ios,1,0,0
4684,treatment,africa,1,ios,0,0,0
5963,treatment,north_america,1,ios,1,0,0
16788,treatment,europe,1,android,0,0,0
14083,control,north_america,1,ios,1,0,0
9842,treatment,asia,1,android,1,1,0
4289,control,south_america,1,android,1,1,0
15990,treatment,europe,1,android,0,0,0
19506,control,australia,1,android,0,0,0
9574,control,north_america,1,android,0,0,0
7287,control,europe,1,ios,0,0,0
18023,control,north_america,1,ios,0,0,0
9091,treatment,europe,1,android,0,0,0
13499,control,europe,1,android,1,1,0
6004,treatment,south_america,1,android,1,0,0
10831,treatment,north_america,1,ios,0,0,0
19945,treatment,europe,1,android,0,0,0
8092,control,australia,1,ios,1,0,0
19393,treatment,north_america,1,android,1,0,0
20937,control,europe,1,ios,1,0,0
19357,treatment,europe,1,ios,1,1,0
3473,control,europe,1,android,0,0,0
16612,control,north_america,1,ios,0,0,0
11833,control,europe,1,android,1,1,0
5505,control,africa,1,android,1,1,0
13060,treatment,north_america,1,ios,1,0,0
10839,control,africa,1,android,1,0,0
5559,treatment,north_america,1,ios,0,0,0
19548,treatment,europe,1,android,0,0,0
1892,treatment,north_america,1,android,0,0,0
6308,control,north_america,1,android,0,0,0
16049,treatment,africa,1,android,0,0,0
7272,treatment,south_america,1,android,0,0,0
4303,control,europe,1,android,1,1,0
745,control,africa,1,android,1,1,0
18056,control,asia,1,android,0,0,0
7666,control,europe,1,android,1,0,0
2936,treatment,south_america,1,android,0,0,0
9891,control,north_america,1,ios,0,0,0
18652,treatment,north_america,1,android,1,1,0
1915,control,north_america,1,ios,0,0,0
7064,control,africa,1,android,1,1,0
19047,control,europe,1,android,0,0,0
20176,control,africa,1,android,0,0,0
1568,control,europe,1,ios,1,1,0
8686,treatment,north_america,1,ios,0,0,0
17362,control,north_america,1,ios,0,0,0
14020,treatment,australia,1,android,0,0,0
8361,treatment,north_america,1,ios,1,0,0
13095,treatment,europe,1,ios,0,0,0
17234,treatment,north_america,1,ios,0,0,0
16103,treatment,north_america,1,android,0,0,0
18723,control,africa,1,android,0,0,0
11060,treatment,europe,1,android,1,1,0
8638,control,europe,1,android,1,1,1
17965,treatment,north_america,1,ios,1,1,0
13134,control,europe,1,android,0,0,0
8971,control,europe,1,android,0,0,0
14946,control,north_america,1,android,1,0,0
4441,control,africa,1,android,0,0,0
14581,control,asia,1,android,1,0,0
4762,control,africa,1,ios,0,0,0
16608,treatment,north_america,1,android,0,0,0
5753,treatment,north_america,1,ios,0,0,0
12477,control,europe,1,android,0,0,0
14224,treatment,europe,1,android,1,1,0
17993,treatment,europe,1,android,0,0,0
16598,control,north_america,1,ios,0,0,0
11958,control,north_america,1,android,0,0,0
19058,treatment,south_america,1,android,0,0,0
8147,control,africa,1,android,1,0,0
803,control,north_america,1,ios,0,0,0
14869,control,south_america,1,android,1,1,0
11579,treatment,europe,1,android,0,0,0
18117,control,north_america,1,ios,0,0,0
7886,control,europe,1,android,0,0,0
18090,control,asia,1,android,0,0,0
4326,control,north_america,1,android,0,0,0
1425,control,europe,1,android,1,1,0
7544,treatment,europe,1,android,0,0,0
16012,treatment,north_america,1,ios,0,0,0
2290,control,north_america,1,ios,0,0,0
16841,control,europe,1,ios,0,0,0
8874,treatment,africa,1,web,1,0,0
13969,control,europe,1,android,0,0,0
7042,treatment,europe,1,web,0,0,0
12078,control,europe,1,ios,0,0,0
13931,control,north_america,1,ios,0,0,0
4297,treatment,north_america,1,ios,0,0,0
6744,treatment,europe,1,android,0,0,0
10392,treatment,north_america,1,android,0,0,0
240,control,north_america,1,android,0,0,0
18428,control,europe,1,android,1,0,0
10281,control,africa,1,ios,1,0,0
7672,control,north_america,1,android,1,0,0
9963,control,africa,1,ios,0,0,0
20707,control,north_america,1,web,0,0,0
5301,control,north_america,1,ios,0,0,0
12217,control,europe,1,android,1,1,1
12007,control,south_america,1,web,0,0,0
19683,control,africa,1,android,0,0,0
14327,control,north_america,1,ios,0,0,0
10278,control,africa,1,android,0,0,0
16671,control,europe,1,android,0,0,0
7735,control,australia,1,ios,1,0,0
14603,control,north_america,1,ios,1,0,0
11742,control,europe,1,android,0,0,0
1592,treatment,europe,1,android,1,0,0
20449,treatment,europe,1,android,1,1,0
19603,control,north_america,1,android,0,0,0
11971,treatment,europe,1,android,1,0,0
17718,treatment,north_america,1,ios,1,0,0
18229,control,north_america,1,ios,1,1,0
4122,control,north_america,1,ios,0,0,0
3573,treatment,north_america,1,ios,1,1,0
8441,control,asia,1,android,1,1,0
15288,control,north_america,1,ios,0,0,0
17427,treatment,north_america,1,android,1,0,0
13942,control,europe,1,ios,0,0,0
15156,treatment,north_america,1,ios,1,1,0
8159,treatment,africa,1,android,0,0,0
12841,control,north_america,1,ios,0,0,0
6850,control,europe,1,android,1,0,0
8746,control,europe,1,ios,0,0,0
17317,control,australia,1,ios,1,0,0
6064,treatment,australia,1,ios,0,0,0
8945,control,south_america,1,android,1,0,0
14585,control,north_america,1,ios,0,0,0
7777,control,europe,1,android,1,0,0
20991,control,europe,1,android,1,1,0
17530,treatment,asia,1,android,1,1,0
9192,control,south_america,1,android,0,0,0
15647,control,europe,1,android,0,0,0
17074,control,north_america,1,ios,1,0,0
4382,control,north_america,1,ios,0,0,0
13294,control,north_america,1,ios,1,0,0
13569,control,south_america,1,web,1,0,0
702,control,south_america,1,android,0,0,0
19937,control,australia,1,ios,0,0,0
14961,treatment,north_america,1,ios,0,0,0
1976,treatment,europe,1,android,0,0,0
15693,control,north_america,1,ios,0,0,0
10829,control,europe,1,android,0,0,0
16915,control,north_america,1,android,1,1,0
13233,treatment,north_america,1,android,0,0,0
19217,control,asia,1,android,0,0,0
9039,treatment,north_america,1,ios,0,0,0
5568,treatment,europe,1,android,0,0,0
10712,control,south_america,1,android,0,0,0
986,treatment,europe,1,web,0,0,0
5358,treatment,north_america,1,ios,0,0,0
15840,control,europe,1,android,0,0,0
4657,control,north_america,1,web,1,1,0
12892,control,north_america,1,ios,1,0,0
3584,treatment,africa,1,android,0,0,0
7453,control,north_america,1,ios,1,0,0
8047,treatment,africa,1,android,1,1,0
2008,treatment,europe,1,android,0,0,0
20443,control,africa,1,android,0,0,0
15870,treatment,north_america,1,web,0,0,0
16072,treatment,north_america,1,android,0,0,0
2115,control,north_america,1,ios,0,0,0
15,treatment,asia,1,android,0,0,0
1989,treatment,north_america,1,ios,0,0,0
16591,control,north_america,1,ios,1,0,0
9191,control,north_america,1,ios,0,0,0
1948,control,north_america,1,ios,1,1,0
3643,treatment,australia,1,web,0,0,0
4320,treatment,north_america,1,ios,0,0,0
2014,control,australia,1,ios,0,0,0
12222,treatment,north_america,1,ios,1,0,0
16045,treatment,europe,1,ios,0,0,0
503,control,australia,1,ios,0,0,0
543,treatment,africa,1,web,0,0,0
7056,treatment,australia,1,ios,0,0,0
1294,control,north_america,1,ios,0,0,0
5455,control,africa,1,android,0,0,0
2175,treatment,north_america,1,android,1,1,0
110,treatment,north_america,1,android,0,0,0
3193,control,north_america,1,ios,0,0,0
2223,control,north_america,1,ios,0,0,0
1541,control,north_america,1,ios,0,0,0
14177,control,north_america,1,ios,1,0,0
12209,control,north_america,1,ios,0,0,0
4094,control,north_america,1,ios,0,0,0
19149,control,australia,1,android,1,1,0
11471,treatment,africa,1,android,0,0,0
102,control,north_america,1,ios,0,0,0
5280,treatment,north_america,1,web,0,0,0
11594,control,africa,1,android,1,0,0
5013,control,europe,1,android,0,0,0
4471,treatment,europe,1,android,0,0,0
8160,treatment,africa,1,web,1,0,0
14682,treatment,europe,1,ios,1,1,0
16109,control,europe,1,ios,0,0,0
13267,control,europe,1,web,1,0,0
18381,treatment,africa,1,android,1,0,0
10161,control,europe,1,ios,1,1,0
16456,control,south_america,1,android,1,1,0
79,treatment,north_america,1,ios,0,0,0
6679,control,north_america,1,ios,0,0,0
2743,treatment,north_america,1,ios,1,1,0
8384,control,europe,1,android,0,0,0
2481,treatment,europe,1,android,1,0,0
37,control,europe,1,android,1,0,0
9900,treatment,north_america,1,ios,0,0,0
1655,control,north_america,1,android,0,0,0
2298,treatment,europe,1,android,1,0,0
10466,control,north_america,1,android,0,0,0
171,control,north_america,1,ios,0,0,0
2438,control,europe,1,ios,1,1,0
18815,treatment,north_america,1,ios,0,0,0
6609,control,north_america,1,android,0,0,0
1082,treatment,europe,1,ios,0,0,0
14105,treatment,north_america,1,web,0,0,0
15186,control,north_america,1,ios,0,0,0
7178,treatment,south_america,1,android,1,1,0
136,control,north_america,1,ios,0,0,0
12455,treatment,australia,1,ios,1,0,0
8171,treatment,north_america,1,ios,1,1,0
15183,treatment,europe,1,android,1,0,0
10110,treatment,north_america,1,android,1,1,0
6331,treatment,asia,1,android,0,0,0
11207,control,north_america,1,ios,0,0,0
17695,treatment,north_america,1,web,1,0,0
17974,treatment,europe,1,android,0,0,0
9986,treatment,europe,1,android,1,1,0
20830,control,europe,1,android,0,0,0
20416,treatment,north_america,1,web,0,0,0
6228,treatment,africa,1,android,1,1,0
12334,control,north_america,1,ios,0,0,0
17308,treatment,north_america,1,android,0,0,0
9736,treatment,africa,1,android,1,1,0
5658,treatment,north_america,1,android,0,0,0
18537,treatment,north_america,1,web,0,0,0
5311,treatment,europe,1,android,1,0,0
55,control,europe,1,android,0,0,0
15100,treatment,europe,1,ios,0,0,0
10319,treatment,south_america,1,web,0,0,0
7283,treatment,europe,1,android,0,0,0
18864,treatment,europe,1,android,0,0,0
9003,treatment,europe,1,ios,0,0,0
20881,control,europe,1,ios,1,1,0
923,control,north_america,1,ios,1,0,0
1007,treatment,north_america,1,ios,0,0,0
14465,control,north_america,1,ios,1,0,0
1953,treatment,europe,1,android,1,1,0
2906,treatment,north_america,1,ios,0,0,0
2698,treatment,north_america,1,android,0,0,0
10837,treatment,north_america,1,ios,0,0,0
19883,control,south_america,1,android,0,0,0
7331,treatment,north_america,1,android,0,0,0
7473,treatment,north_america,1,android,0,0,0
4104,control,north_america,1,ios,0,0,0
5243,control,north_america,1,android,0,0,0
19478,control,north_america,1,ios,1,0,0
4354,control,africa,1,android,1,0,0
14536,control,north_america,1,android,0,0,0
2136,treatment,north_america,1,ios,0,0,0
18407,treatment,europe,1,ios,0,0,0
4886,control,australia,1,ios,1,1,0
1413,control,north_america,1,ios,0,0,0
15628,treatment,europe,1,android,0,0,0
6569,treatment,europe,1,android,1,0,0
1362,control,australia,1,android,0,0,0
18625,control,europe,1,android,0,0,0
16842,control,north_america,1,ios,1,1,0
43,control,europe,1,ios,0,0,0
17728,control,north_america,1,android,0,0,0
3770,treatment,south_america,1,android,1,1,0
13207,control,north_america,1,ios,1,1,0
16864,treatment,europe,1,android,0,0,0
8577,control,europe,1,android,0,0,0
1997,treatment,north_america,1,ios,1,1,0
7015,treatment,north_america,1,ios,0,0,0
935,treatment,north_america,1,ios,0,0,0
12031,treatment,africa,1,web,0,0,0
12254,treatment,north_america,1,ios,1,0,0
15641,control,north_america,1,android,0,0,0
9581,control,north_america,1,android,1,1,0
14357,treatment,south_america,1,android,0,0,0
17717,control,asia,1,android,1,0,0
20123,treatment,europe,1,web,0,0,0
16047,control,europe,1,android,0,0,0
13587,treatment,north_america,1,android,1,1,0
17337,treatment,north_america,1,android,0,0,0
10486,treatment,africa,1,web,0,0,0
2436,control,south_america,1,web,0,0,0
14174,treatment,asia,1,android,1,1,0
6473,treatment,africa,1,android,0,0,0
4336,treatment,north_america,1,ios,1,1,0
11086,treatment,south_america,1,android,0,0,0
1871,control,north_america,1,android,0,0,0
4254,treatment,south_america,1,android,0,0,0
16970,treatment,north_america,1,ios,0,0,0
8553,treatment,australia,1,web,0,0,0
4898,control,africa,1,android,1,1,0
20356,control,north_america,1,web,1,0,0
467,treatment,north_america,1,ios,1,1,0
4366,control,south_america,1,android,1,0,0
9166,control,africa,1,web,0,0,0
16195,treatment,europe,1,android,1,1,0
4860,treatment,europe,1,android,0,0,0
1739,control,europe,1,android,0,0,0
3328,treatment,africa,1,android,1,1,0
20820,control,europe,1,ios,0,0,0
2901,treatment,africa,1,android,1,1,1
10234,treatment,north_america,1,ios,0,0,0
10352,control,europe,1,android,0,0,0
14840,treatment,south_america,1,android,0,0,0
11108,control,south_america,1,web,0,0,0
11575,control,africa,1,android,1,1,0
14930,control,north_america,1,ios,0,0,0
18747,control,europe,1,android,1,1,0
7565,treatment,europe,1,web,0,0,0
19005,treatment,asia,1,android,1,0,0
10619,treatment,south_america,1,web,0,0,0
7048,treatment,north_america,1,android,0,0,0
20132,treatment,australia,1,ios,1,1,0
12603,treatment,north_america,1,ios,0,0,0
10393,control,europe,1,android,1,1,0
11403,treatment,asia,1,android,0,0,0
3603,treatment,north_america,1,android,1,1,0
11285,treatment,south_america,1,android,1,1,0
10002,control,north_america,1,android,1,0,0
4372,treatment,africa,1,android,1,1,0
18973,treatment,north_america,1,web,0,0,0
19688,control,north_america,1,ios,1,1,0
18167,treatment,africa,1,android,0,0,0
20421,treatment,north_america,1,android,0,0,0
13040,treatment,africa,1,android,0,0,0
20728,control,europe,1,android,0,0,0
17755,control,europe,1,android,1,1,0
14249,treatment,north_america,1,ios,0,0,0
3722,treatment,south_america,1,android,0,0,0
3381,treatment,africa,1,android,0,0,0
8401,control,europe,1,android,0,0,0
2951,treatment,north_america,1,ios,0,0,0
3943,treatment,europe,1,android,0,0,0
13890,treatment,north_america,1,ios,0,0,0
3730,control,north_america,1,ios,0,0,0
17432,control,north_america,1,android,0,0,0
7264,control,north_america,1,ios,1,0,0
15678,control,africa,1,android,0,0,0
17497,treatment,north_america,1,ios,0,0,0
12370,control,africa,1,android,0,0,0
7317,control,south_america,1,android,1,1,0
12030,treatment,europe,1,android,1,0,0
13271,control,asia,1,android,1,1,0
15537,treatment,north_america,1,ios,0,0,0
12868,control,asia,1,android,0,0,0
11357,control,europe,1,android,0,0,0
11064,treatment,north_america,1,android,0,0,0
1494,control,north_america,1,ios,0,0,0
15809,control,asia,1,android,0,0,0
1663,treatment,north_america,1,ios,0,0,0
16679,treatment,north_america,1,ios,1,1,0
18148,control,australia,1,ios,0,0,0
20909,treatment,europe,1,android,1,1,0
16025,treatment,north_america,1,ios,1,1,0
6302,treatment,north_america,1,android,0,0,0
11266,treatment,europe,1,android,0,0,0
14021,control,australia,1,android,0,0,0
3284,treatment,europe,1,android,1,1,0
4396,treatment,north_america,1,android,1,1,0
11382,control,asia,1,android,1,1,0
1311,control,africa,1,android,0,0,0
4565,treatment,north_america,1,android,1,1,0
3434,treatment,europe,1,ios,1,1,0
16719,control,north_america,1,android,1,0,0
15795,treatment,north_america,1,android,1,0,0
10932,control,europe,1,ios,1,1,0
14726,treatment,asia,1,android,0,0,0
