id_user,variant,continent,booked_previously,device,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_in_exp
54311,control,south_america,0,android,1,0,0,11.553293450596044
36723,control,north_america,1,android,1,0,0,9.497648538882208
21434,control,europe,0,android,1,0,0,11.312665761913385
43327,control,north_america,0,android,0,0,0,0.8147853262772782
21102,control,north_america,0,android,1,0,0,44.00705712470658
13798,control,africa,0,android,0,0,0,23.708314093311408
33976,control,north_america,0,android,1,0,0,40.07964969962025
21411,control,europe,0,android,1,1,0,15.249174797535744
19601,treatment,north_america,0,android,0,0,0,23.090680636769505
41787,treatment,europe,0,android,0,0,0,46.21166133835238
48652,treatment,asia,0,android,0,0,0,26.434796578740837
25052,control,australia,0,android,1,0,0,12.84391323223187
12019,treatment,europe,0,android,0,0,0,44.060219334919815
20941,treatment,north_america,0,android,0,0,0,13.713985489615936
12248,treatment,asia,0,android,0,0,0,5.939488442825513
31487,control,north_america,1,android,1,0,0,9.96898172057177
39054,control,africa,0,android,1,0,0,36.10892929588138
5409,treatment,north_america,0,android,0,0,0,19.422196611528754
26127,control,north_america,1,android,1,0,0,45.47230994814228
42535,control,europe,0,android,1,0,0,43.562811502456725
45765,treatment,asia,0,android,0,0,0,1.0304421082593187
2313,treatment,asia,0,android,1,0,0,32.23534723634347
1990,control,europe,0,android,1,0,0,30.76310856354217
37706,control,north_america,0,android,0,0,0,7.905658709263318
49443,treatment,north_america,0,android,0,0,0,41.615062165751816
19533,treatment,north_america,0,android,0,0,0,21.04110955846117
56336,control,north_america,1,android,1,0,0,10.166446124862508
34893,treatment,north_america,1,android,0,0,0,16.969198340260924
56547,control,north_america,0,android,0,0,0,5.037832800872069
17577,control,africa,0,android,1,0,0,39.682168417740456
28154,control,europe,0,android,1,0,0,15.883756477436345
42347,control,north_america,0,android,1,0,0,39.310103241843485
8497,control,europe,0,android,1,0,0,41.9367611378086
52873,treatment,asia,0,android,0,0,0,40.566248939861886
46854,control,europe,0,android,0,0,0,12.463476924686333
7153,control,europe,0,android,0,0,0,44.41326522140402
53468,treatment,north_america,0,android,0,0,0,47.34705993420634
684,control,europe,0,android,1,0,0,24.648054513817403
3156,control,north_america,1,android,1,1,0,43.27473266476775
48028,treatment,africa,0,android,0,0,0,4.158885453802934
631,control,africa,0,android,0,0,0,4.520401705098664
33115,treatment,europe,0,android,1,0,0,29.587630072857515
32045,treatment,europe,0,android,0,0,0,20.23936029282864
40887,treatment,north_america,0,android,1,0,0,5.16275942230094
37136,treatment,europe,1,android,0,0,0,4.743994461411878
22058,control,north_america,0,android,1,0,0,18.36188451253997
57672,treatment,south_america,1,android,0,0,0,3.813378550033442
538,control,north_america,0,android,1,0,0,35.58411224546498
17442,treatment,north_america,0,android,0,0,0,4.989145067063067
22966,control,north_america,1,android,1,0,0,16.452765040209048
60099,treatment,south_america,1,android,1,0,0,35.98260552501636
54819,treatment,australia,0,android,1,0,0,36.30006280787055
12870,control,australia,0,android,1,0,0,27.395958114923864
22663,treatment,africa,0,android,1,0,0,15.374436254230616
19859,treatment,europe,0,android,1,0,0,5.490582287676265
39236,treatment,europe,1,android,0,0,0,33.197861669969775
49699,treatment,europe,0,android,0,0,0,10.584932166709162
17481,treatment,north_america,0,android,1,0,0,30.713694786215623
15437,treatment,europe,1,android,0,0,0,33.29503751796739
39000,control,north_america,1,android,1,0,0,38.13110842795099
7267,control,asia,0,android,1,0,0,33.788385950446404
3461,control,north_america,0,android,1,0,0,31.363905807065663
9068,control,europe,0,android,1,0,0,32.8850993191992
18684,treatment,africa,1,android,1,0,0,23.92195600864119
28354,treatment,asia,0,android,1,0,0,1.3198687847662036
28397,control,asia,0,android,1,0,0,27.690554872129912
53872,treatment,europe,0,android,0,0,0,36.45125813616548
12617,control,europe,0,android,1,0,0,46.4103934289636
19669,control,north_america,0,android,1,0,0,19.662250830538763
30464,control,asia,0,android,0,0,0,40.97260825079558
12001,treatment,north_america,0,android,1,0,0,20.66000308265601
56237,control,north_america,0,android,1,0,0,21.602172061932016
10033,control,europe,0,android,1,0,0,40.15984139701095
31698,treatment,north_america,0,android,0,0,0,40.79027104120177
47098,treatment,north_america,0,android,0,0,0,8.426057656613647
16064,control,north_america,0,android,1,0,0,11.159194501075342
48963,control,europe,1,android,1,0,0,5.186852105857623
44211,treatment,australia,0,android,0,0,0,32.38372695143021
35764,treatment,africa,0,android,0,0,0,13.882940654026957
52170,treatment,north_america,0,android,1,0,0,4.031726173658887
11851,treatment,north_america,0,android,0,0,0,30.32866361283605
46971,treatment,north_america,0,android,1,0,0,0.6601881592095974
22408,control,europe,0,android,1,0,0,25.22513020856711
18992,control,australia,1,android,0,0,0,0.8974410703846691
54950,control,africa,1,android,1,0,0,26.751047842434566
14771,treatment,north_america,0,android,0,0,0,22.4904089077979
27471,treatment,africa,0,android,1,0,0,47.87673321375657
27591,treatment,north_america,0,android,0,0,0,8.090123596430228
868,control,europe,0,android,1,0,0,9.706028463283673
37463,treatment,africa,0,android,1,0,0,47.82731094869667
57129,control,north_america,0,android,0,0,0,35.369970166395525
48097,control,europe,0,android,0,0,0,33.50795309110853
38291,treatment,europe,0,android,0,0,0,4.202400035019189
38057,treatment,north_america,0,android,0,0,0,33.15435018080216
34122,treatment,north_america,0,android,1,1,0,39.42482855012237
11887,control,north_america,1,android,0,0,0,17.236643146704115
258,control,europe,0,android,1,0,0,33.971692080088246
34950,control,europe,0,android,1,0,0,14.296484687155486
40707,treatment,north_america,0,android,1,0,0,20.812057669385016
13327,control,north_america,1,android,1,0,0,21.09172202399509
23282,treatment,north_america,0,android,0,0,0,37.31185200308674
22981,treatment,north_america,0,android,1,0,0,26.28949144119762
49304,treatment,africa,0,android,1,0,0,2.7758317717072782
39749,treatment,north_america,0,android,1,0,0,30.40622675973612
48360,treatment,europe,0,android,0,0,0,27.682165154670656
58341,control,north_america,0,android,1,0,0,12.21199816545241
3159,control,north_america,0,android,1,0,0,4.7516607594297415
41529,control,north_america,0,android,1,0,0,10.260298043317508
48493,treatment,north_america,0,android,0,0,0,36.1531429756544
26608,control,europe,1,android,1,0,0,24.20933130346792
9800,treatment,north_america,0,android,0,0,0,20.023212291273317
36482,treatment,europe,0,android,0,0,0,22.930451203854293
3054,control,europe,0,android,1,0,0,17.743646014704385
29917,treatment,north_america,0,android,1,0,0,44.94626269542759
44814,control,europe,0,android,1,1,0,30.20461275366012
34369,treatment,europe,0,android,0,0,0,29.0159242157807
53951,control,africa,0,android,1,0,0,27.75728215000118
9061,control,north_america,0,android,0,0,0,0.7678282996640078
53369,control,north_america,0,android,1,0,0,34.49561595640663
44715,control,north_america,0,android,0,0,0,19.696615856135747
35941,treatment,north_america,0,android,0,0,0,26.805145051114312
7321,treatment,north_america,0,android,1,0,0,18.6515524875214
43551,treatment,north_america,1,android,1,0,0,13.03194989070215
4626,treatment,europe,1,android,1,0,0,1.7579152554367967
56907,treatment,europe,0,android,1,0,0,7.187270341311203
11852,control,europe,1,android,1,0,0,11.833153524142048
12327,control,europe,0,android,1,0,0,12.138660562573472
23147,treatment,europe,0,android,1,0,0,25.81088357938156
46483,control,asia,0,android,1,0,0,25.469504909249235
15914,control,europe,0,android,1,1,0,28.60348981623022
45268,control,europe,0,android,1,1,0,34.29690659234306
18723,control,asia,0,android,1,0,0,33.833521589057625
47128,treatment,north_america,0,android,1,0,0,17.887648223712475
27436,control,north_america,0,android,1,0,0,25.65901036786406
42006,control,north_america,0,android,0,0,0,23.97502336590447
57440,control,south_america,0,android,1,0,0,29.55952857773287
4180,control,africa,0,android,1,0,0,5.188869316034789
44635,control,europe,0,android,1,0,0,33.074124778620615
14967,treatment,asia,0,android,0,0,0,46.6171464871931
30964,control,north_america,0,android,1,0,0,16.553141591588226
46652,treatment,north_america,1,android,0,0,0,34.37892063356757
45340,control,north_america,0,android,1,1,0,29.949603675269984
12239,treatment,africa,0,android,0,0,0,5.638588426041864
21087,treatment,north_america,0,android,1,0,0,15.935213635555446
41144,treatment,north_america,0,android,0,0,0,21.43761336857616
57103,treatment,europe,0,android,1,0,0,16.764408958336112
16360,treatment,australia,0,android,1,0,0,5.126823906880109
40989,treatment,europe,0,android,0,0,0,12.694796029451208
23234,treatment,north_america,0,android,1,0,0,10.386053234451222
20699,control,north_america,1,android,1,0,0,26.996646563864832
21708,treatment,europe,0,android,0,0,0,44.74618500321022
20383,control,south_america,0,android,1,0,0,26.874187762292973
9359,control,europe,0,android,1,0,0,28.02591764531213
17378,treatment,europe,0,android,0,0,0,37.52285866698115
37371,control,europe,0,android,1,0,0,3.023422753112855
17506,treatment,north_america,1,android,1,0,0,18.91734360490237
14703,treatment,north_america,0,android,1,0,0,12.542895022839032
29651,treatment,north_america,0,android,0,0,0,36.964033497736814
51281,control,africa,0,android,0,0,0,0.2713836981115681
24741,treatment,europe,1,android,1,0,0,17.535815147803948
3937,control,africa,0,android,1,0,0,25.942980152043305
6675,control,south_america,0,android,1,0,0,27.63331090066225
54997,treatment,europe,0,android,1,0,0,33.9812625710903
46281,control,europe,0,android,1,0,0,14.081476879187331
9993,treatment,north_america,0,android,0,0,0,3.0484876462036747
6679,treatment,north_america,0,android,0,0,0,1.7076976462894318
1030,control,north_america,0,android,0,0,0,18.88091271559345
42258,treatment,north_america,0,android,0,0,0,9.510329368236558
13827,control,north_america,0,android,0,0,0,2.106824361726885
16032,treatment,europe,0,android,0,0,0,36.41926180010632
59584,control,north_america,0,android,1,0,0,9.753457365308195
36526,control,europe,0,android,1,0,0,10.300918597128597
52790,treatment,north_america,0,android,0,0,0,36.32724874081868
1032,treatment,north_america,0,android,0,0,0,40.37431616084623
54222,treatment,north_america,0,android,0,0,0,4.403012081850825
47849,treatment,europe,0,android,0,0,0,4.182424723853421
39343,control,north_america,0,android,0,0,0,42.72903367051796
43608,treatment,africa,0,android,1,0,0,8.650505208123626
59811,treatment,europe,0,android,1,0,0,1.9873667285331524
44097,control,europe,1,android,1,0,0,10.444076374757648
27831,treatment,europe,0,android,0,0,0,9.296059597380737
31225,control,australia,0,android,1,0,0,7.514882684405332
2271,control,africa,0,android,1,0,0,27.00361245735795
5434,treatment,north_america,0,android,0,0,0,46.14147079187289
40441,control,africa,1,android,1,0,0,38.9636882015968
13701,control,africa,1,android,1,1,0,30.061224644277093
34968,treatment,north_america,0,android,0,0,0,34.01669248615288
1660,control,north_america,0,android,1,0,0,4.968396196238277
25694,treatment,europe,0,android,1,0,0,14.447689663066663
43111,treatment,south_america,0,android,1,0,0,10.817478750611413
6316,treatment,south_america,0,android,0,0,0,26.44930571344748
43227,control,north_america,0,android,0,0,0,30.362038356047744
4101,treatment,north_america,0,android,0,0,0,35.975132319263444
36165,treatment,europe,0,android,0,0,0,5.276140552208926
49454,treatment,north_america,0,android,0,0,0,27.476916142689884
52831,treatment,africa,1,android,0,0,0,28.497197184850226
35482,control,south_america,1,android,1,0,0,4.060327203365965
336,treatment,south_america,0,android,0,0,0,37.27654633897111
53662,treatment,south_america,0,android,0,0,0,44.8599761888449
26726,treatment,north_america,1,android,0,0,0,28.452884203727876
21195,control,africa,0,android,0,0,0,3.277024177170152
32392,treatment,europe,0,android,1,1,0,29.10939210165061
34612,control,south_america,0,android,1,0,0,14.66068408666386
42743,control,north_america,1,android,1,0,0,18.72026152715992
620,control,south_america,0,android,0,0,0,24.59487698876636
24722,control,europe,0,android,0,0,0,19.31322037448711
18969,control,north_america,0,android,0,0,0,13.580200663589864
45863,treatment,europe,0,android,1,0,0,10.218050229578326
33320,control,europe,1,android,0,0,0,29.45293656989299
47089,treatment,europe,0,android,0,0,0,22.74700571640368
9169,control,europe,0,android,0,0,0,0.5955744844335545
54106,treatment,north_america,0,android,0,0,0,30.817803856927227
30134,treatment,north_america,1,android,1,0,0,27.02300288736897
6816,treatment,europe,0,android,0,0,0,42.26920096026707
40160,treatment,north_america,0,android,1,0,0,25.331877910781195
49467,treatment,north_america,0,android,1,0,0,8.17118954921881
26742,treatment,south_america,0,android,1,0,0,1.2864871630469694
58412,control,europe,0,android,1,0,0,20.671415397165813
42231,treatment,north_america,0,android,1,0,0,41.34497411913654
37006,control,australia,0,android,1,0,0,31.431308974718768
48029,control,north_america,0,android,1,0,0,15.812650202818974
57184,treatment,north_america,0,android,0,0,0,46.19347081390714
4597,control,africa,0,android,1,0,0,21.921723123158284
4385,treatment,europe,0,android,0,0,0,16.711388062883987
56823,treatment,australia,0,android,0,0,0,39.77724616777327
29968,treatment,north_america,1,android,1,0,0,7.4215422476844495
47712,treatment,north_america,0,android,0,0,0,42.837764970746434
36241,treatment,europe,1,android,0,0,0,20.118499282507727
17243,control,australia,0,android,1,0,0,37.03952451914788
4821,treatment,north_america,0,android,0,0,0,32.11133019048
37358,control,europe,0,android,1,0,0,21.71448913145386
16088,control,south_america,0,android,1,0,0,11.36470360263984
24449,treatment,north_america,1,android,1,0,0,13.43565253830357
49310,treatment,south_america,0,android,1,1,0,45.50757163018068
11179,treatment,north_america,0,android,1,0,0,12.009664266133646
8628,treatment,south_america,0,android,0,0,0,35.50386491742335
26873,treatment,north_america,1,android,0,0,0,20.58091186075998
10034,control,north_america,0,android,0,0,0,30.994109688726045
50056,treatment,south_america,0,android,0,0,0,26.550481418052737
59294,treatment,europe,0,android,0,0,0,27.7525339958974
32334,treatment,north_america,0,android,1,0,0,36.45811202659272
60444,treatment,north_america,0,android,0,0,0,20.830444258974406
18937,control,europe,0,android,1,0,0,46.19207810781925
37547,control,europe,1,android,1,0,0,23.072933260488224
31057,treatment,north_america,0,android,0,0,0,17.218841930551022
59081,treatment,south_america,0,android,0,0,0,23.67077048858622
59072,treatment,north_america,0,android,1,0,0,36.15530176867757
32875,control,north_america,0,android,0,0,0,40.18258951477855
21260,treatment,europe,0,android,0,0,0,4.858450848620029
12195,treatment,north_america,0,android,0,0,0,32.49486691317248
46608,control,north_america,0,android,1,1,0,42.83633058815273
42996,control,europe,0,android,1,0,0,11.458295851772736
18788,control,europe,0,android,1,0,0,7.545309540962975
47037,treatment,north_america,1,android,1,1,0,26.827471378832453
29696,treatment,north_america,1,android,0,0,0,21.545648296423703
48497,treatment,europe,0,android,0,0,0,31.21612139015049
40998,control,north_america,0,android,1,0,0,31.890254362187825
42858,control,asia,0,android,1,0,0,21.084170387371767
22537,treatment,europe,0,android,0,0,0,6.710253654451284
47977,treatment,north_america,1,android,1,0,0,9.014826428621166
3265,control,africa,0,android,1,0,0,0.9918290106492584
59310,treatment,north_america,1,android,1,0,0,40.49473434034536
17652,treatment,north_america,0,android,1,0,0,17.820541779496743
38638,control,north_america,0,android,1,0,0,8.531274395107435
15892,control,europe,0,android,0,0,0,5.038675163774474
12745,control,europe,0,android,1,0,0,15.161641322673546
20927,treatment,north_america,0,android,1,0,0,46.08040527754176
8385,treatment,europe,0,android,1,0,0,21.307730974211875
6162,treatment,south_america,1,android,0,0,0,39.45672615765157
17648,treatment,south_america,1,android,1,0,0,6.359853621029481
6989,control,europe,0,android,1,0,0,32.946768262678965
58521,control,africa,0,android,1,1,0,40.72867944898527
55080,control,europe,1,android,1,0,0,15.645738225142312
6584,control,europe,0,android,1,0,0,15.674060547638932
23019,control,europe,0,android,0,0,0,20.0844422493339
20628,control,north_america,0,android,1,0,0,8.11399479246032
41427,treatment,north_america,0,android,1,0,0,44.75357271680353
35043,treatment,north_america,0,android,0,0,0,34.30326075055613
2238,treatment,africa,0,android,0,0,0,29.42473535932521
26871,treatment,africa,0,android,1,0,0,2.444127112910381
1460,control,north_america,0,android,0,0,0,16.96699234320312
42464,control,north_america,1,android,1,0,0,38.29253046295327
19744,treatment,north_america,1,android,1,0,0,18.052621036966624
43806,control,australia,0,android,0,0,0,1.7757052051498976
18970,treatment,africa,0,android,0,0,0,4.58180825073179
15135,control,europe,0,android,1,0,0,1.32746229734054
43829,control,north_america,1,android,1,0,0,27.94298450844861
39992,control,north_america,0,android,1,0,0,47.95304939725453
37091,treatment,europe,0,android,0,0,0,22.672873808765363
29755,treatment,asia,0,android,1,0,0,2.4420032659434856
11644,control,europe,0,android,1,0,0,25.492214377255035
11507,treatment,australia,0,android,1,0,0,41.70900525305809
52157,control,north_america,0,android,1,0,0,11.167149688355895
23128,treatment,australia,0,android,0,0,0,36.001751878887085
15217,treatment,north_america,1,android,0,0,0,17.376437600250544
4721,treatment,north_america,0,android,0,0,0,3.172546059766119
20347,control,europe,1,android,1,0,0,15.228780954771937
39544,control,europe,1,android,0,0,0,16.616572030428507
13642,treatment,south_america,0,android,0,0,0,25.21467080356674
3819,treatment,north_america,0,android,0,0,0,15.589093720802886
6414,control,europe,0,android,1,0,0,28.77361571122084
1938,treatment,europe,0,android,0,0,0,18.93216771956717
13444,treatment,north_america,0,android,0,0,0,17.39569825104524
50397,treatment,north_america,0,android,1,1,0,46.476977421243234
34830,treatment,north_america,1,android,0,0,0,9.52585648071517
28769,control,south_america,0,android,1,0,0,31.46900130225629
708,treatment,north_america,0,android,0,0,0,40.46763115071566
17510,treatment,europe,0,android,1,0,0,35.44676645962314
36218,treatment,europe,0,android,1,0,0,3.771315551965936
27946,control,north_america,1,android,0,0,0,7.932199956402325
56046,control,north_america,0,android,1,0,0,7.394393990862106
29708,control,europe,0,android,1,0,0,35.26395105175681
21239,treatment,europe,0,android,1,0,0,11.61584119634997
43445,treatment,europe,0,android,1,0,0,26.789329297982512
21971,treatment,north_america,1,android,1,0,0,7.197337212521299
54296,control,europe,0,android,1,0,0,42.65839464701805
29668,control,south_america,0,android,1,0,0,39.49959551252905
6670,control,africa,0,android,1,0,0,42.33221801333352
38793,control,north_america,0,android,1,0,0,44.08118747077565
42776,treatment,africa,0,android,0,0,0,31.105499448032862
17280,control,asia,0,android,0,0,0,1.923351643837715
4430,treatment,north_america,0,android,0,0,0,0.9374383833341166
13246,control,south_america,0,android,1,0,0,16.018168640567144
39220,control,africa,0,android,1,0,0,47.42982678998758
9287,control,south_america,0,android,0,0,0,47.890653125260506
39541,control,africa,0,android,0,0,0,34.88313698541661
58998,treatment,north_america,0,android,0,0,0,18.284743447766903
9949,control,north_america,0,android,1,0,0,10.163833087247264
16511,control,europe,1,android,1,0,0,16.695334075685707
25575,treatment,europe,0,android,1,0,0,38.41443090636583
57831,control,europe,0,android,0,0,0,21.25315385235643
41863,control,north_america,0,android,1,0,0,22.163567603206896
14946,control,australia,0,android,1,1,0,24.197795883231763
23800,treatment,south_america,0,android,1,0,0,41.45400577465576
12615,control,south_america,0,android,0,0,0,9.650427204939808
58620,treatment,north_america,1,android,0,0,0,26.16527495816381
46466,control,europe,0,android,1,0,0,28.278737718545187
27704,treatment,north_america,0,android,0,0,0,15.902510007326484
698,treatment,asia,0,android,0,0,0,14.76331685825942
51364,treatment,south_america,0,android,0,0,0,0.1380510111234685
17108,control,north_america,1,android,0,0,0,34.093222233330806
31913,treatment,south_america,0,android,0,0,0,41.96372850431765
16053,control,north_america,0,android,0,0,0,0.1094785692569083
5933,treatment,north_america,0,android,0,0,0,14.394568114772207
1992,control,south_america,1,android,1,0,0,9.93486641540448
1174,treatment,africa,0,android,0,0,0,5.630737651429741
10750,treatment,africa,1,android,1,0,0,23.43790015111533
45549,treatment,asia,0,android,0,0,0,19.34200482010877
33534,control,north_america,0,android,0,0,0,14.072755479144542
40094,control,north_america,0,android,1,0,0,18.519436284790608
32354,treatment,north_america,0,android,1,0,0,40.151581316805824
49615,control,australia,0,android,0,0,0,1.047526359692018
49326,control,south_america,0,android,1,0,0,35.09237369917254
59457,control,europe,0,android,0,0,0,3.063895453416789
56978,control,africa,0,android,0,0,0,35.95856414222058
18980,control,north_america,1,android,1,0,0,32.156712210371275
41455,control,north_america,0,android,0,0,0,30.371589550177795
13858,treatment,africa,0,android,1,1,0,10.138362321984976
58157,control,africa,1,android,1,0,0,3.584001418332594
46351,treatment,south_america,0,android,0,0,0,38.71858976492904
25970,control,north_america,0,android,0,0,0,45.87479471062053
11206,control,north_america,1,android,1,0,0,7.831141070063947
25403,treatment,australia,1,android,0,0,0,20.15208607814618
31710,treatment,europe,0,android,1,0,0,14.575872821102529
57994,control,europe,0,android,1,0,0,19.49259449393242
25188,control,south_america,0,android,0,0,0,4.945570937375991
47511,treatment,africa,1,android,1,0,0,1.936071375839857
13172,control,europe,0,android,1,0,0,9.726623224641122
26911,treatment,north_america,0,android,1,0,0,35.02074958218605
54649,control,asia,0,android,1,0,0,2.9166221932784224
26092,control,north_america,0,android,1,0,0,8.562425945418495
53461,control,europe,1,android,0,0,0,12.267417892974404
6521,control,north_america,1,android,1,0,0,2.947918874728526
21409,control,north_america,0,android,0,0,0,12.615811126914384
14417,control,north_america,0,android,1,0,0,38.929094200289256
21005,treatment,europe,1,android,0,0,0,26.786441985065476
26400,treatment,north_america,0,android,0,0,0,20.07952433403136
30053,control,europe,0,android,0,0,0,9.698854764119565
39123,control,australia,0,android,0,0,0,14.94796856676769
23719,control,europe,0,android,1,0,0,23.98716009956112
38067,treatment,europe,1,android,0,0,0,45.75800704364204
39178,control,south_america,0,android,0,0,0,47.864115754453564
52348,treatment,north_america,0,android,0,0,0,17.78878048551602
23460,control,north_america,1,android,1,0,0,38.08134343297056
25437,treatment,north_america,1,android,0,0,0,33.6797644218879
23171,control,north_america,0,android,1,0,0,13.122309938008287
27825,control,north_america,0,android,1,0,0,11.472175735708936
43936,control,europe,0,android,1,0,0,18.134594307873098
42746,treatment,north_america,0,android,0,0,0,42.142605045792166
27966,control,europe,0,android,1,0,0,17.57791891285912
29925,treatment,europe,0,android,0,0,0,10.459398938622584
54934,control,north_america,0,android,1,0,0,25.80807926980048
5775,treatment,south_america,0,android,0,0,0,15.14454990314017
54655,treatment,africa,1,android,0,0,0,35.56313903321074
44704,control,europe,0,android,1,0,0,9.902552498139633
23343,treatment,africa,0,android,1,0,0,47.990690363362624
31195,control,north_america,0,android,1,0,0,3.223606600221823
10910,treatment,north_america,0,android,1,1,0,11.1915004252576
8368,control,north_america,1,android,0,0,0,21.57627928231688
58319,treatment,south_america,1,android,0,0,0,10.89510751855805
59504,treatment,australia,1,android,0,0,0,47.33751244165517
40666,control,africa,0,android,1,0,0,5.740312936822513
5392,control,north_america,0,android,1,0,0,34.06421291374068
15055,treatment,europe,0,android,1,0,0,43.73136414265769
60457,treatment,north_america,1,android,1,0,0,23.65576515749311
53769,control,north_america,1,android,1,0,0,16.525282581957594
28206,treatment,north_america,0,android,1,0,0,42.7278789703614
52662,control,north_america,1,android,1,0,0,6.479536328275999
25255,control,north_america,1,android,1,0,0,38.53325008348684
44401,treatment,europe,1,android,0,0,0,12.348368350077571
31868,control,south_america,0,android,1,0,0,6.967870881041162
43736,treatment,north_america,0,android,1,0,0,43.81051524325871
37144,control,north_america,1,android,1,0,0,23.562275623948487
28583,treatment,north_america,0,android,0,0,0,0.3206369746864074
53083,treatment,australia,0,android,1,0,0,13.74130984012346
51050,treatment,north_america,1,android,1,0,0,40.04416348497327
16641,control,north_america,1,android,1,0,0,12.60482767367353
57089,control,south_america,0,android,1,0,0,35.42804753783895
52409,treatment,asia,0,android,1,0,0,47.376352037374325
13595,control,europe,1,android,1,0,0,15.958886377697128
10136,control,north_america,0,android,1,0,0,0.6138155815543594
24717,treatment,north_america,1,android,0,0,0,25.08104758655976
8184,treatment,europe,0,android,1,0,0,2.5353159451243474
3127,control,north_america,0,android,1,0,0,19.91839850842146
25425,treatment,north_america,1,android,0,0,0,20.115169661718443
26654,control,north_america,1,android,1,1,0,41.72610975107344
7472,treatment,north_america,0,android,1,0,0,27.016571633208866
1111,treatment,north_america,0,android,1,0,0,21.70096230026393
48257,treatment,europe,0,android,1,0,0,22.12718578152579
37589,treatment,north_america,0,android,0,0,0,10.580989090933391
18149,treatment,africa,0,android,0,0,0,11.110948849469024
45245,control,north_america,0,android,0,0,0,31.90734284610108
51112,control,australia,1,android,0,0,0,25.77048362425117
22137,control,europe,0,android,1,0,0,39.80912326277351
26647,treatment,north_america,0,android,0,0,0,7.515202934415169
10413,treatment,north_america,0,android,0,0,0,14.96002406166624
42249,treatment,north_america,1,android,1,0,0,33.37663444575293
34505,treatment,north_america,0,android,1,0,0,22.91009320939439
8941,treatment,asia,0,android,0,0,0,9.09432427474949
3087,treatment,north_america,1,android,1,0,0,43.65384142087494
34602,treatment,south_america,0,android,0,0,0,3.615129251581686
46792,treatment,asia,0,android,0,0,0,23.46340716300759
50155,treatment,asia,0,android,0,0,0,43.196082568823314
41194,treatment,north_america,0,android,0,0,0,9.044622454785266
7523,control,north_america,0,android,0,0,0,36.80872077797834
38253,control,south_america,0,android,1,1,0,37.46644998727332
30155,treatment,south_america,0,android,0,0,0,34.01009026583479
48664,treatment,africa,0,android,0,0,0,35.839924646630415
37930,control,north_america,0,android,1,0,0,2.8228550948032543
58734,treatment,north_america,0,android,0,0,0,29.270436238338977
6733,control,south_america,0,android,1,0,0,34.48618861962366
14489,control,north_america,0,android,1,0,0,21.28795058665863
56204,control,south_america,1,android,1,0,0,42.76926436952306
24913,control,north_america,0,android,1,0,0,7.391907474463153
48593,treatment,africa,0,android,0,0,0,37.88983426765463
6296,control,europe,0,android,1,0,0,37.08642453452477
30966,treatment,north_america,1,android,1,0,0,15.56575307009776
36705,control,north_america,0,android,1,0,0,1.0223865490902002
34096,treatment,africa,0,android,0,0,0,16.67464830987418
49465,treatment,europe,0,android,1,0,0,13.346676633455662
52137,control,europe,1,android,1,0,0,18.864675939080264
48358,treatment,north_america,0,android,0,0,0,30.313616239733623
2468,treatment,north_america,0,android,0,0,0,21.71390924237734
38720,control,africa,0,android,1,0,0,8.895808051127451
38470,treatment,europe,0,android,1,0,0,6.882187605967781
9154,treatment,north_america,0,android,0,0,0,31.60870049360292
4439,treatment,north_america,1,android,0,0,0,8.714900628046072
45213,control,asia,0,android,1,0,0,7.972496539928898
6337,control,australia,0,android,1,0,0,26.21744165098681
2377,control,europe,0,android,1,0,0,10.78683851309916
33969,treatment,north_america,0,android,0,0,0,33.20443246688066
29080,treatment,north_america,1,android,0,0,0,14.134287414924456
7076,treatment,asia,0,android,0,0,0,4.579549300902789
42038,treatment,asia,1,android,0,0,0,18.870252433862596
6769,control,south_america,0,android,1,0,0,22.79100027930518
26604,control,north_america,1,android,1,0,0,18.86425819237255
47267,treatment,africa,0,android,1,1,0,46.6964247400155
25036,treatment,north_america,0,android,0,0,0,39.6944091608549
8929,treatment,north_america,1,android,0,0,0,3.766860869325535
54161,treatment,south_america,0,android,0,0,0,8.456813932060353
21896,control,africa,1,android,1,0,0,4.488737615110985
51207,control,europe,0,android,1,0,0,44.27607539703934
4074,control,europe,0,android,1,0,0,28.03015502612364
26827,control,europe,0,android,0,0,0,1.0305484562619702
40787,control,europe,1,android,1,0,0,14.633128796826464
56827,treatment,australia,1,android,1,0,0,41.1858753361591
3117,treatment,north_america,0,android,0,0,0,44.12784243315164
37886,control,north_america,0,android,1,0,0,17.404150195615088
54024,control,europe,0,android,0,0,0,9.75460538561014
30013,treatment,south_america,1,android,0,0,0,46.238297722056
38338,treatment,europe,1,android,0,0,0,3.474341419475126
34,control,north_america,1,android,1,0,0,19.833538683546728
23116,control,europe,0,android,1,1,0,35.56326182875804
13579,treatment,north_america,0,android,0,0,0,14.411556478733893
19941,control,europe,0,android,1,0,0,22.855028570009395
44671,control,north_america,1,android,1,0,0,24.69761558665488
213,treatment,north_america,0,android,1,0,0,30.55667211848143
4676,treatment,north_america,1,android,1,0,0,27.301440359786994
21413,control,asia,1,android,0,0,0,2.0246783255410463
23959,control,north_america,0,android,0,0,0,46.47998857021153
13527,control,africa,0,android,1,0,0,25.60139362820249
42165,treatment,europe,0,android,0,0,0,14.780450526868863
41836,control,north_america,0,android,0,0,0,44.643937688728855
53508,treatment,europe,1,android,1,0,0,9.69541973055058
25139,control,north_america,1,android,1,0,0,3.6494147271174806
