id_user,variant,continent,booked_previously,device,new_active_listing,new_booked_listing,new_cancelled_listing
232,control,europe,0,android,1,1,0
1063,control,north_america,1,android,1,0,0
692,control,south_america,0,android,0,0,0
1818,control,north_america,0,ios,0,0,0
657,control,north_america,0,web,1,0,0
366,control,north_america,1,android,0,0,0
977,control,europe,0,android,1,0,0
636,control,north_america,0,ios,0,0,0
653,control,australia,0,ios,1,0,0
380,control,europe,0,android,0,0,0
901,control,south_america,0,android,1,0,0
1849,control,north_america,0,ios,1,0,0
641,control,north_america,0,ios,1,1,0
9,control,europe,0,ios,1,0,0
1246,control,north_america,0,ios,0,0,0
549,control,europe,0,ios,0,0,0
569,control,europe,1,android,0,0,0
163,control,north_america,1,android,1,1,0
165,control,africa,0,web,1,0,0
949,control,europe,0,android,1,0,0
1822,control,europe,0,android,1,1,0
332,control,europe,0,ios,1,0,0
1427,control,europe,0,android,1,0,0
355,control,north_america,0,android,1,0,0
1593,control,north_america,0,ios,0,0,0
998,control,europe,0,android,0,0,0
73,control,europe,1,android,1,0,0
1478,control,africa,1,android,0,0,0
979,control,europe,1,android,1,0,0
1885,control,europe,0,android,1,0,0
480,control,africa,0,web,1,0,0
48,control,europe,0,android,1,1,0
1396,control,europe,0,android,1,0,0
1448,control,north_america,0,ios,0,0,0
776,control,europe,0,ios,1,0,0
1061,control,south_america,0,android,0,0,0
212,control,asia,0,android,1,0,0
970,control,north_america,0,android,1,0,0
1579,control,europe,0,android,1,0,0
493,control,europe,0,android,0,0,0
1827,control,europe,0,ios,1,0,0
1538,control,europe,0,android,0,0,0
1308,control,south_america,0,android,1,0,0
785,control,north_america,1,ios,1,0,0
1841,control,north_america,0,ios,1,0,0
1502,control,north_america,1,ios,1,0,0
1760,control,north_america,0,ios,1,0,0
1809,control,europe,0,android,0,0,0
1462,control,europe,1,android,1,0,0
729,control,north_america,0,web,0,0,0
1712,control,australia,0,android,1,1,0
1701,control,north_america,0,ios,0,0,0
1131,control,africa,0,android,0,0,0
1880,control,north_america,0,android,1,0,0
308,control,north_america,0,ios,1,0,0
960,control,africa,0,android,1,0,0
51,control,north_america,0,ios,1,0,0
804,control,north_america,0,web,1,0,0
734,control,europe,1,android,1,1,0
748,control,north_america,1,ios,0,0,0
1560,control,north_america,0,android,1,0,0
994,control,europe,1,ios,1,0,0
294,control,europe,0,android,1,0,0
835,control,north_america,0,ios,1,0,0
1463,control,asia,1,android,0,0,0
1610,control,north_america,0,android,1,0,0
268,control,north_america,0,android,1,1,0
224,control,europe,1,web,1,0,0
353,control,north_america,0,ios,1,0,0
52,control,north_america,0,android,1,0,0
1688,control,europe,1,android,1,1,0
215,control,north_america,1,android,1,1,0
144,control,asia,1,web,1,1,0
253,control,south_america,0,android,1,1,0
875,control,north_america,1,android,1,0,0
1479,control,europe,0,android,1,0,0
135,control,europe,1,android,0,0,0
247,control,europe,1,android,0,0,0
1654,control,europe,0,android,1,0,0
96,control,north_america,1,ios,1,1,0
808,control,europe,0,ios,0,0,0
660,control,north_america,0,ios,1,1,0
412,control,europe,1,android,1,0,0
1685,control,australia,0,ios,1,1,0
1597,control,south_america,1,android,1,0,0
1500,control,south_america,0,android,1,0,0
240,control,asia,0,android,1,1,0
922,control,north_america,0,ios,1,0,0
769,control,africa,0,ios,1,0,0
976,control,europe,0,android,1,0,0
334,control,north_america,1,ios,1,0,0
1121,control,north_america,0,android,0,0,0
1276,control,north_america,0,web,1,0,0
1647,control,europe,0,android,1,1,0
205,control,south_america,1,android,1,0,0
644,control,europe,1,android,1,0,0
1710,control,north_america,0,ios,1,0,0
1324,control,south_america,1,web,1,0,0
1021,control,north_america,0,ios,1,0,0
1436,control,europe,0,android,1,0,0
992,control,north_america,0,ios,1,0,0
719,control,europe,0,android,0,0,0
1300,control,north_america,0,ios,1,0,0
610,control,south_america,0,android,1,0,0
681,control,europe,0,web,1,0,0
685,control,north_america,0,android,0,0,0
1145,control,north_america,0,android,0,0,0
467,control,north_america,0,ios,1,0,0
793,control,australia,0,android,0,0,0
537,control,europe,0,android,0,0,0
1588,control,north_america,0,android,0,0,0
690,control,north_america,0,web,1,0,0
1725,control,south_america,0,android,1,1,0
862,control,europe,0,android,1,0,0
1892,control,asia,0,android,1,0,0
379,control,north_america,0,android,0,0,0
564,control,europe,1,android,1,1,0
886,control,south_america,0,android,1,1,0
986,control,europe,0,android,1,1,0
1364,control,europe,0,android,1,0,0
1235,control,north_america,0,android,1,0,0
1141,control,north_america,0,android,1,0,0
502,control,asia,0,web,0,0,0
81,control,south_america,0,android,0,0,0
1633,control,africa,0,web,1,0,0
1192,control,north_america,0,ios,0,0,0
1882,control,europe,1,android,1,0,0
622,control,europe,0,android,0,0,0
1548,control,europe,0,android,1,0,0
1354,control,north_america,0,android,1,1,0
554,control,europe,1,ios,1,0,0
728,control,north_america,1,android,1,1,0
1321,control,north_america,0,ios,1,0,0
226,control,europe,0,ios,0,0,0
1921,control,europe,1,android,0,0,0
716,control,north_america,0,web,0,0,0
1723,control,north_america,0,web,1,0,0
972,control,north_america,0,web,0,0,0
1034,control,africa,0,android,1,0,0
1837,control,europe,0,ios,0,0,0
1417,control,north_america,0,android,1,1,0
957,control,europe,0,ios,0,0,0
1327,control,europe,0,android,1,1,0
961,control,europe,0,android,1,0,0
1418,control,europe,1,android,0,0,0
1834,control,north_america,0,android,0,0,0
1035,control,europe,0,android,1,0,0
478,control,north_america,0,ios,0,0,0
119,control,north_america,1,ios,1,0,0
460,control,europe,0,android,0,0,0
1243,control,north_america,0,android,1,0,0
1529,control,europe,1,android,1,0,0
271,control,north_america,0,android,1,0,0
1212,control,europe,0,android,0,0,0
742,control,europe,0,android,1,0,0
1800,control,europe,1,android,0,0,0
113,control,europe,1,android,1,0,0
103,control,north_america,0,android,1,1,0
1806,control,south_america,1,android,1,0,0
1791,control,north_america,1,android,1,0,0
1911,control,europe,1,android,0,0,0
707,control,europe,0,android,1,0,0
1030,control,europe,0,web,1,0,0
1714,control,north_america,0,web,1,0,0
1521,control,north_america,0,web,0,0,0
192,control,north_america,0,ios,0,0,0
1281,control,africa,0,android,0,0,0
1612,control,south_america,0,android,1,1,0
1823,control,europe,1,android,1,0,0
715,control,north_america,0,android,0,0,0
1754,control,australia,0,ios,0,0,0
792,control,north_america,1,android,1,0,0
969,control,north_america,0,android,1,0,0
1886,control,north_america,0,ios,1,0,0
225,control,south_america,0,android,0,0,0
852,control,europe,0,android,0,0,0
611,control,europe,0,android,0,0,0
595,control,europe,0,android,1,0,0
1387,control,europe,0,ios,1,0,0
452,control,australia,0,android,0,0,0
1574,control,europe,0,ios,1,0,0
14,control,europe,0,android,1,0,0
91,control,australia,0,ios,1,0,0
984,control,north_america,0,android,1,0,0
687,control,north_america,0,android,1,0,0
924,control,north_america,0,android,1,1,0
422,control,south_america,0,android,0,0,0
1489,control,north_america,0,ios,1,0,0
1280,control,europe,0,android,0,0,0
1603,control,north_america,1,android,0,0,0
1066,control,south_america,0,web,1,1,0
630,control,europe,0,android,1,0,0
1856,control,north_america,0,android,0,0,0
1033,control,north_america,0,ios,0,0,0
1789,control,south_america,0,android,1,0,0
497,control,north_america,0,android,0,0,0
1422,control,europe,1,android,1,0,0
407,control,north_america,0,ios,0,0,0
1283,control,north_america,0,ios,1,1,0
252,control,europe,0,ios,0,0,0
303,control,europe,0,android,0,0,0
1447,control,europe,0,android,1,1,0
1421,control,south_america,0,android,1,0,0
384,control,north_america,0,ios,0,0,0
1852,control,north_america,0,web,1,0,0
261,control,north_america,0,android,1,0,0
1167,control,north_america,0,ios,0,0,0
1586,control,europe,0,ios,0,0,0
27,control,europe,0,android,1,0,0
1353,control,north_america,1,web,1,1,0
883,control,north_america,0,web,1,0,0
1657,control,north_america,0,android,0,0,0
1781,control,europe,1,ios,1,1,0
1874,control,europe,0,ios,0,0,0
413,control,europe,0,android,1,0,0
127,control,europe,0,ios,1,0,0
1240,control,north_america,0,ios,1,0,0
538,control,europe,0,android,0,0,0
157,control,north_america,1,web,1,0,0
1751,control,australia,0,ios,1,0,0
276,control,north_america,1,android,0,0,0
1267,control,europe,0,ios,1,0,0
477,control,asia,0,android,0,0,0
879,control,africa,0,android,0,0,0
277,control,north_america,1,ios,0,0,0
426,control,europe,0,android,1,1,0
545,control,north_america,0,web,0,0,0
250,control,north_america,0,ios,1,0,0
1407,control,north_america,0,android,1,0,0
643,control,north_america,1,android,1,0,0
1195,control,europe,0,ios,0,0,0
359,control,north_america,0,ios,0,0,0
1162,control,north_america,0,web,1,0,0
1381,control,north_america,0,android,1,0,0
1878,control,north_america,0,android,1,0,0
508,control,africa,0,web,1,0,0
1679,control,north_america,1,android,1,0,0
1752,control,australia,0,web,1,0,0
238,control,north_america,0,ios,1,0,0
1360,control,africa,0,android,0,0,0
441,control,asia,0,android,1,0,0
654,control,south_america,0,android,0,0,0
1683,control,africa,0,android,1,1,0
614,control,europe,0,ios,0,0,0
1843,control,europe,0,android,1,0,0
1419,control,europe,0,android,1,0,0
317,control,africa,0,web,1,0,0
1374,control,south_america,0,web,1,0,0
400,control,north_america,0,ios,0,0,0
1205,control,north_america,0,ios,1,0,0
1611,control,south_america,0,android,1,0,0
1596,control,north_america,0,android,0,0,0
306,control,north_america,0,ios,1,0,0
975,control,australia,0,ios,0,0,0
720,control,europe,1,ios,1,0,0
1335,control,north_america,0,ios,0,0,0
1234,control,australia,0,android,0,0,0
525,control,north_america,0,android,1,0,0
142,control,north_america,0,android,1,0,0
664,control,australia,0,web,1,0,0
310,control,asia,0,android,1,0,0
1666,control,asia,0,web,1,0,0
1786,control,north_america,0,ios,0,0,0
563,control,north_america,0,ios,1,0,0
662,control,africa,0,android,0,0,0
1846,control,asia,0,ios,1,0,0
757,control,south_america,1,android,1,0,0
1761,control,europe,0,ios,1,0,0
819,control,australia,0,android,1,1,0
730,control,north_america,1,android,0,0,0
417,control,europe,0,android,0,0,0
810,control,north_america,0,android,1,0,0
483,control,europe,0,android,1,0,0
1043,control,south_america,0,android,0,0,0
1241,control,europe,0,android,0,0,0
278,control,north_america,0,ios,1,0,0
1820,control,north_america,1,ios,0,0,0
1106,control,north_america,0,android,0,0,0
1765,control,north_america,1,ios,1,0,0
455,control,australia,0,ios,1,0,0
1409,control,north_america,0,ios,1,0,0
158,control,africa,1,web,1,0,0
72,control,south_america,0,android,1,0,0
1153,control,south_america,0,android,1,0,0
44,control,europe,0,android,1,0,0
531,control,europe,0,ios,0,0,0
1744,control,north_america,0,android,1,0,0
1435,control,north_america,0,ios,1,0,0
1142,control,north_america,0,android,1,0,0
753,control,north_america,0,android,1,0,0
844,control,north_america,0,ios,1,0,0
514,control,asia,0,android,1,0,0
1522,control,europe,0,android,0,0,0
633,control,africa,0,android,1,0,0
445,control,africa,1,android,0,0,0
1694,control,europe,0,ios,1,1,0
1677,control,europe,0,android,0,0,0
1144,control,north_america,0,ios,1,0,0
1552,control,north_america,0,android,1,1,0
1606,control,australia,0,android,1,1,0
311,control,south_america,1,android,0,0,0
947,control,europe,0,android,0,0,0
1634,control,north_america,0,android,1,0,0
1724,control,australia,1,android,0,0,0
1125,control,africa,0,android,0,0,0
1163,control,north_america,1,android,0,0,0
46,control,europe,0,ios,0,0,0
1104,control,europe,0,ios,0,0,0
1336,control,europe,0,ios,1,0,0
918,control,north_america,0,ios,1,1,0
1523,control,europe,0,android,0,0,0
1567,control,north_america,0,ios,1,1,0
983,control,europe,0,android,1,0,0
909,control,europe,0,android,1,0,0
469,control,north_america,0,web,1,1,0
800,control,north_america,0,android,1,0,0
1568,control,europe,1,android,0,0,0
1325,control,south_america,0,web,0,0,0
330,control,north_america,0,android,1,1,0
292,control,north_america,0,android,0,0,0
1065,control,north_america,0,ios,0,0,0
1226,control,africa,1,android,1,0,0
1450,control,north_america,0,ios,1,0,0
626,control,north_america,0,ios,0,0,0
1621,control,africa,0,android,1,0,0
1665,control,north_america,0,ios,1,0,0
1108,control,europe,0,android,1,0,0
1272,control,europe,0,android,1,0,0
1058,control,north_america,0,android,1,0,0
867,control,australia,0,ios,1,0,0
1328,control,europe,0,android,1,0,0
1101,control,north_america,1,ios,0,0,0
1678,control,north_america,0,ios,1,0,0
1227,control,australia,0,ios,1,0,0
1458,control,europe,1,ios,1,0,0
1902,control,north_america,1,ios,1,1,0
827,control,south_america,0,android,1,1,0
638,control,north_america,1,android,0,0,0
989,control,europe,0,android,1,1,0
1916,control,south_america,1,android,1,0,0
1382,control,africa,1,android,1,0,0
373,control,north_america,0,android,0,0,0
723,control,australia,0,android,0,0,0
640,control,south_america,0,android,1,0,0
1913,control,north_america,0,ios,1,0,0
966,control,north_america,1,android,1,0,0
347,control,australia,0,web,0,0,0
1649,control,europe,0,web,0,0,0
594,control,north_america,0,android,1,0,0
812,control,north_america,0,android,1,0,0
1188,control,europe,0,android,1,1,0
110,control,north_america,0,ios,1,1,0
190,control,europe,0,android,0,0,0
1605,control,north_america,0,web,1,0,0
834,control,europe,0,web,0,0,0
1828,control,africa,0,android,1,0,0
88,control,north_america,0,ios,0,0,0
75,control,europe,0,ios,1,0,0
1467,control,europe,1,android,1,0,0
1672,control,africa,1,android,1,1,1
249,control,north_america,1,android,1,0,0
519,control,australia,1,android,0,0,0
367,control,europe,0,android,1,0,0
619,control,north_america,0,ios,1,0,0
1772,control,north_america,0,android,1,0,0
1160,control,north_america,0,web,1,0,0
987,control,europe,0,android,1,0,0
283,control,north_america,0,ios,1,1,0
457,control,north_america,1,android,0,0,0
722,control,europe,0,android,1,0,0
293,control,north_america,0,android,1,0,0
18,control,europe,0,android,0,0,0
70,control,north_america,0,ios,1,1,0
90,control,europe,1,android,1,0,0
1861,control,europe,0,ios,1,0,0
392,control,europe,0,android,0,0,0
1319,control,north_america,0,android,1,0,0
1729,control,africa,0,android,1,0,0
1625,control,europe,1,android,1,0,0
393,control,europe,0,android,0,0,0
1746,control,europe,0,android,0,0,0
331,control,north_america,0,ios,0,0,0
1317,control,north_america,0,ios,0,0,0
573,control,north_america,0,android,1,0,0
208,control,africa,1,android,1,0,0
1158,control,north_america,0,android,1,1,0
1887,control,africa,0,android,1,1,0
1501,control,europe,0,ios,1,0,0
911,control,europe,0,ios,1,0,0
260,control,europe,0,ios,1,0,0
345,control,north_america,0,android,1,0,0
1031,control,africa,0,android,1,0,0
1074,control,north_america,0,android,1,0,0
1168,control,north_america,0,ios,0,0,0
1225,control,australia,0,ios,1,0,0
1290,control,europe,0,android,0,0,0
603,control,north_america,0,ios,0,0,0
288,control,north_america,0,ios,1,0,0
851,control,south_america,0,android,1,1,0
141,control,north_america,0,ios,1,0,0
1210,control,europe,0,android,0,0,0
77,control,europe,0,android,0,0,0
686,control,north_america,0,ios,1,0,0
1027,control,north_america,0,ios,1,0,0
805,control,south_america,0,android,1,0,0
553,control,north_america,0,android,1,0,0
770,control,africa,0,web,0,0,0
762,control,europe,1,android,0,0,0
486,control,north_america,0,ios,0,0,0
1912,control,north_america,1,ios,1,0,0
973,control,north_america,0,ios,1,0,0
1331,control,europe,1,android,1,0,0
1296,control,north_america,0,ios,0,0,0
1425,control,south_america,0,android,1,0,0
291,control,europe,0,android,1,1,0
964,control,asia,0,android,0,0,0
1255,control,north_america,0,ios,1,1,0
1050,control,north_america,0,android,1,0,0
257,control,asia,1,android,1,0,0
132,control,africa,0,web,1,1,0
1110,control,australia,0,ios,1,0,0
233,control,europe,0,android,1,0,0
1571,control,north_america,0,android,1,0,0
993,control,north_america,0,ios,1,0,0
512,control,north_america,1,android,1,0,0
1178,control,europe,0,android,0,0,0
1549,control,australia,1,web,1,0,0
1905,control,north_america,0,ios,1,0,0
648,control,africa,0,web,1,0,0
724,control,asia,0,android,0,0,0
557,control,north_america,0,web,0,0,0
1766,control,europe,0,android,0,0,0
1770,control,africa,0,ios,0,0,0
659,control,europe,0,android,1,0,0
1731,control,north_america,0,ios,0,0,0
890,control,europe,1,android,1,1,0
1032,control,europe,1,android,0,0,0
1041,control,north_america,0,web,1,0,0
1315,control,africa,0,android,0,0,0
826,control,europe,0,ios,1,0,0
1508,control,europe,1,android,0,0,0
34,control,africa,0,android,1,1,0
10,control,europe,0,ios,1,1,0
1464,control,africa,0,android,1,0,0
1536,control,europe,0,ios,1,0,0
784,control,asia,0,ios,1,0,0
49,control,australia,0,android,1,0,0
1575,control,north_america,0,ios,1,1,0
1472,control,north_america,0,ios,1,1,0
880,control,europe,0,android,0,0,0
1768,control,north_america,0,android,0,0,0
1871,control,south_america,0,android,1,0,0
463,control,north_america,0,ios,1,0,0
1190,control,europe,1,android,0,0,0
1736,control,north_america,1,android,1,1,0
1653,control,north_america,0,android,0,0,0
1663,control,north_america,0,ios,1,0,0
1838,control,north_america,0,android,0,0,0
1907,control,north_america,1,android,1,0,0
1609,control,africa,0,android,1,0,0
248,control,south_america,0,android,0,0,0
121,control,north_america,1,android,1,0,0
398,control,north_america,0,ios,1,1,0
605,control,africa,0,ios,0,0,0
1217,control,europe,0,android,0,0,0
136,control,north_america,0,ios,0,0,0
1540,control,europe,1,android,1,0,0
1488,control,europe,0,android,1,1,0
1451,control,north_america,0,android,1,0,0
246,control,europe,0,android,1,0,0
475,control,north_america,1,android,0,0,0
1732,control,north_america,1,ios,0,0,0
54,control,africa,0,web,0,0,0
123,control,europe,1,android,0,0,0
1154,control,africa,0,android,1,1,0
410,control,north_america,0,ios,1,0,0
411,control,north_america,0,android,1,0,0
817,control,north_america,0,ios,1,0,0
816,control,north_america,0,ios,0,0,0
1716,control,north_america,0,ios,1,0,0
768,control,north_america,0,ios,1,1,0
1544,control,north_america,0,android,1,1,0
1042,control,north_america,0,ios,1,0,0
1914,control,north_america,0,ios,0,0,0
1038,control,north_america,1,android,0,0,0
1465,control,north_america,0,web,1,0,0
125,control,north_america,0,android,1,1,0
1416,control,north_america,1,web,1,0,0
1081,control,north_america,0,android,0,0,0
419,control,north_america,0,android,1,0,0
709,control,australia,0,ios,0,0,0
1184,control,north_america,0,android,0,0,0
1413,control,africa,1,ios,1,0,0
1503,control,north_america,0,android,1,0,0
944,control,europe,0,android,1,1,0
1749,control,north_america,1,ios,1,0,0
572,control,asia,1,android,0,0,0
1847,control,asia,1,android,1,1,0
406,control,north_america,0,ios,1,0,0
7,control,europe,0,ios,1,0,0
1133,control,south_america,1,android,0,0,0
1228,control,north_america,0,ios,0,0,0
30,control,north_america,1,android,0,0,0
1128,control,south_america,0,android,1,0,0
1376,control,north_america,1,ios,1,0,0
982,control,north_america,0,ios,1,1,0
186,control,asia,0,android,1,0,0
1889,control,europe,1,android,1,0,0
1138,control,europe,0,android,1,1,0
439,control,africa,0,android,0,0,0
1629,control,europe,0,android,0,0,0
251,control,north_america,0,android,1,0,0
1481,control,south_america,0,android,1,0,0
694,control,north_america,0,android,1,0,0
894,control,europe,0,android,1,0,0
1011,control,europe,0,android,1,0,0
1758,control,europe,0,ios,1,0,0
1719,control,north_america,0,ios,1,0,0
189,control,europe,1,android,1,0,0
482,control,africa,0,android,1,1,0
872,control,north_america,0,ios,1,0,0
857,control,europe,1,ios,0,0,0
706,control,europe,0,android,1,0,0
1253,control,europe,0,android,1,0,0
432,control,europe,0,android,1,0,0
1094,control,south_america,0,android,0,0,0
1119,control,north_america,0,ios,1,0,0
746,control,north_america,1,web,0,0,0
1527,control,asia,0,android,0,0,0
863,control,north_america,1,web,1,1,0
31,control,asia,0,android,1,0,0
1648,control,north_america,0,ios,1,1,0
1304,control,europe,0,ios,1,0,0
217,control,europe,1,android,0,0,0
1252,control,north_america,0,android,1,0,0
813,control,asia,0,android,0,0,0
1318,control,europe,0,web,1,0,0
1854,control,europe,0,android,0,0,0
1855,control,north_america,0,android,1,0,0
750,control,south_america,0,android,0,0,0
174,control,north_america,1,android,1,0,0
114,control,north_america,1,ios,1,0,0
1135,control,europe,0,web,0,0,0
1362,control,north_america,0,ios,1,0,0
176,control,north_america,0,ios,0,0,0
1875,control,australia,1,ios,1,0,0
109,control,australia,0,ios,0,0,0
181,control,north_america,1,android,0,0,0
15,control,europe,0,ios,1,0,0
1468,control,asia,0,android,1,1,0
809,control,asia,0,android,0,0,0
913,control,africa,0,android,1,0,0
1511,control,europe,0,android,1,0,0
1794,control,north_america,0,web,0,0,0
1546,control,north_america,0,ios,0,0,0
1623,control,north_america,0,ios,1,0,0
583,control,europe,1,ios,0,0,0
628,control,north_america,0,ios,0,0,0
32,control,north_america,1,ios,1,0,0
1384,control,europe,0,ios,0,0,0
193,control,north_america,1,ios,1,0,0
1213,control,north_america,1,ios,0,0,0
13,control,europe,0,android,1,0,0
829,control,north_america,0,web,0,0,0
946,control,south_america,0,android,1,1,0
1466,control,south_america,0,android,1,0,0
711,control,north_america,0,ios,0,0,0
1263,control,north_america,0,ios,1,0,0
1893,control,europe,1,ios,0,0,0
1339,control,south_america,0,android,1,0,0
1388,control,europe,0,android,1,1,0
1903,control,north_america,0,ios,1,0,0
1046,control,europe,0,android,0,0,0
1520,control,south_america,0,android,1,0,0
470,control,south_america,0,android,1,0,0
1805,control,europe,0,android,0,0,0
1713,control,north_america,0,web,1,0,0
1285,control,europe,0,android,0,0,0
615,control,europe,0,android,1,0,0
803,control,europe,0,ios,0,0,0
1237,control,north_america,0,ios,0,0,0
1454,control,north_america,0,ios,0,0,0
533,control,europe,1,android,1,0,0
942,control,south_america,0,android,1,0,0
8,control,australia,0,ios,1,0,0
623,control,north_america,0,android,1,0,0
758,control,europe,0,ios,1,0,0
1884,control,europe,1,android,1,0,0
2951,treatment,north_america,0,web,1,0,0
1589,treatment,europe,0,android,0,0,0
2964,treatment,europe,0,android,1,0,0
752,treatment,south_america,1,android,0,0,0
1580,treatment,north_america,0,android,0,0,0
112,treatment,africa,0,android,0,0,0
3588,treatment,africa,0,android,0,0,0
2274,treatment,north_america,0,android,0,0,0
367,treatment,north_america,0,ios,0,0,0
620,treatment,europe,0,ios,1,1,0
369,treatment,europe,0,ios,1,0,0
2400,treatment,africa,0,android,0,0,0
3547,treatment,north_america,1,ios,1,0,0
3215,treatment,north_america,1,ios,1,1,0
1147,treatment,north_america,0,ios,0,0,0
3472,treatment,north_america,0,ios,0,0,0
2027,treatment,north_america,0,android,0,0,0
2055,treatment,europe,0,android,1,0,0
2416,treatment,north_america,1,android,0,0,0
3405,treatment,north_america,0,ios,0,0,0
1717,treatment,europe,0,android,1,1,0
2346,treatment,north_america,1,ios,0,0,0
2300,treatment,north_america,0,android,0,0,0
2482,treatment,south_america,0,android,1,0,0
387,treatment,europe,0,android,0,0,0
1601,treatment,north_america,0,ios,0,0,0
500,treatment,south_america,0,android,0,0,0
2554,treatment,africa,0,web,1,0,0
568,treatment,africa,1,android,1,0,0
2291,treatment,north_america,0,ios,0,0,0
636,treatment,asia,0,web,0,0,0
1153,treatment,north_america,0,ios,1,0,0
2855,treatment,africa,0,android,1,0,0
2563,treatment,africa,0,web,0,0,0
913,treatment,north_america,0,ios,1,0,0
2115,treatment,north_america,0,web,0,0,0
1016,treatment,europe,0,android,0,0,0
3061,treatment,south_america,1,android,1,1,0
2672,treatment,north_america,0,ios,0,0,0
761,treatment,africa,1,web,0,0,0
488,treatment,europe,0,android,0,0,0
3028,treatment,south_america,0,android,0,0,0
1771,treatment,north_america,0,ios,1,0,0
3131,treatment,north_america,1,ios,0,0,0
3033,treatment,europe,0,android,0,0,0
3153,treatment,australia,1,ios,0,0,0
904,treatment,europe,0,android,0,0,0
1896,treatment,north_america,0,ios,0,0,0
3315,treatment,north_america,0,ios,0,0,0
2550,treatment,australia,0,android,0,0,0
1010,treatment,north_america,1,ios,0,0,0
190,treatment,north_america,0,web,0,0,0
1538,treatment,africa,0,web,1,0,0
1734,treatment,europe,1,android,0,0,0
3556,treatment,north_america,0,android,1,0,0
3084,treatment,north_america,0,ios,1,1,0
1625,treatment,europe,0,ios,1,0,0
1133,treatment,north_america,0,android,1,0,0
2605,treatment,europe,1,android,0,0,0
625,treatment,north_america,0,ios,0,0,0
1906,treatment,north_america,0,android,1,0,0
284,treatment,europe,0,web,0,0,0
2496,treatment,europe,0,android,0,0,0
1468,treatment,north_america,0,ios,0,0,0
2270,treatment,europe,0,web,1,0,0
1411,treatment,asia,0,android,0,0,0
2808,treatment,australia,0,web,0,0,0
2640,treatment,north_america,0,android,1,0,0
2032,treatment,europe,1,android,0,0,0
693,treatment,europe,0,ios,0,0,0
1293,treatment,north_america,0,android,0,0,0
1154,treatment,africa,0,web,1,0,0
1743,treatment,africa,0,android,1,1,0
1869,treatment,north_america,0,web,0,0,0
1635,treatment,australia,0,web,1,1,0
2230,treatment,europe,0,android,0,0,0
3389,treatment,europe,1,web,0,0,0
3211,treatment,north_america,1,android,0,0,0
363,treatment,north_america,1,ios,1,0,0
2676,treatment,europe,0,android,0,0,0
2488,treatment,europe,1,android,0,0,0
100,treatment,europe,0,android,1,0,0
2143,treatment,north_america,0,ios,0,0,0
946,treatment,north_america,0,android,0,0,0
848,treatment,africa,0,web,0,0,0
933,treatment,africa,1,web,0,0,0
1117,treatment,north_america,1,android,0,0,0
2654,treatment,north_america,0,ios,0,0,0
3539,treatment,north_america,0,ios,0,0,0
346,treatment,africa,0,android,0,0,0
2074,treatment,europe,0,android,1,0,0
1701,treatment,south_america,0,android,1,1,0
145,treatment,north_america,0,android,0,0,0
2435,treatment,north_america,0,web,0,0,0
1191,treatment,europe,0,android,1,0,0
2089,treatment,north_america,0,ios,0,0,0
1292,treatment,europe,0,ios,0,0,0
49,treatment,north_america,1,ios,1,0,0
1672,treatment,europe,0,android,1,0,0
1127,treatment,north_america,0,ios,0,0,0
390,treatment,europe,0,android,0,0,0
3356,treatment,europe,1,ios,0,0,0
3367,treatment,europe,1,android,0,0,0
3441,treatment,north_america,0,ios,0,0,0
1511,treatment,north_america,1,ios,0,0,0
2414,treatment,europe,0,android,1,0,0
2362,treatment,north_america,0,ios,1,0,0
1015,treatment,europe,0,android,0,0,0
1245,treatment,africa,0,web,0,0,0
932,treatment,south_america,0,android,1,0,0
3312,treatment,north_america,0,android,0,0,0
1577,treatment,europe,0,ios,1,0,0
3221,treatment,europe,0,ios,0,0,0
2946,treatment,north_america,0,android,1,0,0
1630,treatment,north_america,1,ios,1,0,0
1159,treatment,africa,0,web,1,0,0
2338,treatment,asia,0,android,0,0,0
1268,treatment,australia,0,android,0,0,0
2582,treatment,europe,0,ios,1,1,0
1549,treatment,north_america,0,ios,0,0,0
3049,treatment,north_america,0,ios,1,0,0
2603,treatment,europe,0,ios,0,0,0
162,treatment,europe,0,android,1,0,0
3058,treatment,south_america,0,android,0,0,0
1578,treatment,north_america,0,web,0,0,0
77,treatment,north_america,0,android,0,0,0
691,treatment,north_america,0,android,0,0,0
1478,treatment,europe,0,android,1,0,0
2551,treatment,europe,0,android,0,0,0
2519,treatment,north_america,0,ios,0,0,0
2681,treatment,africa,1,android,0,0,0
3158,treatment,north_america,0,ios,0,0,0
1458,treatment,north_america,0,android,0,0,0
140,treatment,australia,1,android,0,0,0
2610,treatment,south_america,0,android,0,0,0
1890,treatment,south_america,0,android,0,0,0
232,treatment,north_america,0,ios,1,0,0
887,treatment,africa,0,ios,0,0,0
893,treatment,europe,0,android,1,0,0
1434,treatment,north_america,1,ios,0,0,0
2467,treatment,africa,0,android,0,0,0
1387,treatment,europe,1,ios,0,0,0
1157,treatment,north_america,0,ios,1,0,0
3207,treatment,north_america,0,ios,1,0,0
2226,treatment,europe,1,android,0,0,0
1452,treatment,south_america,0,android,0,0,0
3420,treatment,europe,0,web,1,1,0
47,treatment,north_america,0,android,0,0,0
627,treatment,north_america,0,ios,1,0,0
1662,treatment,europe,0,android,0,0,0
2333,treatment,south_america,0,android,1,0,0
3310,treatment,asia,0,android,1,1,0
1976,treatment,north_america,0,web,1,0,0
2152,treatment,north_america,0,web,0,0,0
